Step;AvgWaiting;MedianWaiting;9/10Quantile;MaxWaiting;
153180;6;0;15;756;
153190;6;0;15;756;
153200;6;0;15;756;
153210;6;0;15;756;
153220;6;0;15;756;
153230;6;0;15;756;
153240;6;0;15;756;
153250;6;0;15;756;
153260;6;0;15;756;
153270;6;0;15;756;
153280;6;0;15;756;
153290;6;0;15;756;
153300;6;0;15;756;
153310;6;0;15;756;
153320;6;0;15;756;
153330;6;0;15;756;
153340;6;0;15;756;
153350;6;0;15;756;
153360;6;0;15;756;
153370;6;0;15;756;
153380;6;0;15;756;
153390;6;0;15;756;
153400;6;0;15;756;
153410;6;0;15;756;
153420;6;0;15;756;
153430;6;0;15;756;
153440;6;0;15;756;
153450;6;0;15;756;
153460;6;0;15;756;
153470;6;0;15;756;
153480;6;0;15;756;
153490;6;0;15;756;
153500;6;0;15;756;
153510;6;0;15;756;
153520;6;0;15;756;
153530;6;0;15;756;
153540;6;0;15;756;
153550;6;0;15;756;
153560;6;0;15;756;
153570;6;0;15;756;
153580;6;0;15;756;
153590;6;0;15;756;
153600;6;0;15;756;
153610;6;0;15;756;
153620;6;0;15;756;
153630;6;0;15;756;
153640;6;0;15;756;
153650;6;0;15;756;
153660;6;0;15;756;
153670;6;0;15;756;
153680;6;0;15;756;
153690;6;0;15;756;
153700;6;0;15;756;
153710;6;0;15;756;
153720;6;0;15;756;
153730;6;0;15;756;
153740;6;0;15;756;
153750;6;0;15;756;
153760;6;0;15;756;
153770;6;0;15;756;
153780;6;0;15;756;
153790;6;0;15;756;
153800;6;0;15;756;
153810;6;0;15;756;
153820;6;0;15;756;
153830;6;0;15;756;
153840;6;0;15;756;
153850;6;0;15;756;
153860;6;0;15;756;
153870;6;0;15;756;
153880;6;0;15;756;
153890;6;0;15;756;
153900;6;0;15;756;
153910;6;0;15;756;
153920;6;0;15;756;
153930;6;0;15;756;
153940;6;0;15;756;
153950;6;0;15;756;
153960;6;0;15;756;
153970;6;0;15;756;
153980;6;0;15;756;
153990;6;0;15;756;
154000;6;0;15;756;
154010;6;0;15;756;
154020;6;0;15;756;
154030;6;0;15;756;
154040;6;0;15;756;
154050;6;0;15;756;
154060;6;0;15;756;
154070;6;0;15;756;
154080;6;0;15;756;
154090;6;0;15;756;
154100;6;0;15;756;
154110;6;0;15;756;
154120;6;0;15;756;
154130;6;0;15;756;
154140;6;0;15;756;
154150;6;0;15;756;
154160;6;0;15;756;
154170;6;0;15;756;
154180;6;0;15;756;
154190;6;0;15;756;
154200;6;0;15;756;
154210;6;0;15;756;
154220;6;0;15;756;
154230;6;0;15;756;
154240;6;0;15;756;
154250;6;0;15;756;
154260;6;0;15;756;
154270;6;0;15;756;
154280;6;0;15;756;
154290;6;0;15;756;
154300;6;0;15;756;
154310;6;0;15;756;
154320;6;0;15;756;
154330;6;0;15;756;
154340;6;0;15;756;
154350;6;0;15;756;
154360;6;0;15;756;
154370;6;0;15;756;
154380;6;0;15;756;
154390;6;0;15;756;
154400;6;0;15;756;
154410;6;0;15;756;
154420;6;0;15;756;
154430;6;0;15;756;
154440;6;0;15;756;
154450;6;0;15;756;
154460;6;0;15;756;
154470;6;0;15;756;
154480;6;0;15;756;
154490;6;0;15;756;
154500;6;0;15;756;
154510;6;0;15;756;
154520;6;0;15;756;
154530;6;0;15;756;
154540;6;0;15;756;
154550;6;0;15;756;
154560;6;0;15;756;
154570;6;0;15;756;
154580;6;0;15;756;
154590;6;0;15;756;
154600;6;0;15;756;
154610;6;0;15;756;
154620;6;0;15;756;
154630;6;0;15;756;
154640;6;0;15;756;
154650;6;0;15;756;
154660;6;0;15;756;
154670;6;0;15;756;
154680;6;0;15;756;
154690;6;0;15;756;
154700;6;0;15;756;
154710;6;0;15;756;
154720;6;0;15;756;
154730;6;0;15;756;
154740;6;0;15;756;
154750;6;0;15;756;
154760;6;0;15;756;
154770;6;0;15;756;
154780;6;0;15;756;
154790;6;0;15;756;
154800;6;0;15;756;
154810;6;0;15;756;
154820;6;0;15;756;
154830;6;0;15;756;
154840;6;0;15;756;
154850;6;0;15;756;
154860;6;0;15;756;
154870;6;0;15;756;
154880;6;0;15;756;
154890;6;0;15;756;
154900;6;0;15;756;
154910;6;0;15;756;
154920;6;0;15;756;
154930;6;0;15;756;
154940;6;0;15;756;
154950;6;0;15;756;
154960;6;0;15;756;
154970;6;0;15;756;
154980;6;0;15;756;
154990;6;0;15;756;
155000;6;0;15;756;
155010;6;0;15;756;
155020;6;0;15;756;
155030;6;0;15;756;
155040;6;0;15;756;
155050;6;0;15;756;
155060;6;0;15;756;
155070;6;0;15;756;
155080;6;0;15;756;
155090;6;0;15;756;
155100;6;0;15;756;
155110;6;0;15;756;
155120;6;0;15;756;
155130;6;0;15;756;
155140;6;0;15;756;
155150;6;0;15;756;
155160;6;0;15;756;
155170;6;0;15;756;
155180;6;0;15;756;
155190;6;0;15;756;
155200;6;0;15;756;
155210;6;0;15;756;
155220;6;0;15;756;
155230;6;0;15;756;
155240;6;0;15;756;
155250;6;0;15;756;
155260;6;0;15;756;
155270;6;0;15;756;
155280;6;0;15;756;
155290;6;0;15;756;
155300;6;0;15;756;
155310;6;0;15;756;
155320;6;0;15;756;
155330;6;0;15;756;
155340;6;0;15;756;
155350;6;0;15;756;
155360;6;0;15;756;
155370;6;0;15;756;
155380;6;0;15;756;
155390;6;0;15;756;
155400;6;0;15;756;
155410;6;0;15;756;
155420;6;0;15;756;
155430;6;0;15;756;
155440;6;0;15;756;
155450;6;0;15;756;
155460;6;0;15;756;
155470;6;0;15;756;
155480;6;0;15;756;
155490;6;0;15;756;
155500;6;0;15;756;
155510;6;0;15;756;
155520;6;0;15;756;
155530;6;0;15;756;
155540;6;0;15;756;
155550;6;0;15;756;
155560;6;0;15;756;
155570;6;0;15;756;
155580;6;0;15;756;
155590;6;0;15;756;
155600;6;0;15;756;
155610;6;0;15;756;
155620;6;0;15;756;
155630;6;0;15;756;
155640;6;0;15;756;
155650;6;0;15;756;
155660;6;0;15;756;
155670;6;0;15;756;
155680;6;0;15;756;
155690;6;0;15;756;
155700;6;0;15;756;
155710;6;0;15;756;
155720;6;0;15;756;
155730;6;0;15;756;
155740;6;0;15;756;
155750;6;0;15;756;
155760;6;0;15;756;
155770;6;0;15;756;
155780;6;0;15;756;
155790;6;0;15;756;
155800;6;0;15;756;
155810;6;0;15;756;
155820;6;0;15;756;
155830;6;0;15;756;
155840;6;0;15;756;
155850;6;0;15;756;
155860;6;0;15;756;
155870;6;0;15;756;
155880;6;0;15;756;
155890;6;0;15;756;
155900;6;0;15;756;
155910;6;0;15;756;
155920;6;0;15;756;
155930;6;0;15;756;
155940;6;0;15;756;
155950;6;0;15;756;
155960;6;0;15;756;
155970;6;0;15;756;
155980;6;0;15;756;
155990;6;0;15;756;
156000;6;0;15;756;
156010;6;0;15;756;
156020;6;0;15;756;
156030;6;0;15;756;
156040;6;0;15;756;
156050;6;0;15;756;
156060;6;0;15;756;
156070;6;0;15;756;
156080;6;0;15;756;
156090;6;0;15;756;
156100;6;0;15;756;
156110;6;0;15;756;
156120;6;0;15;756;
156130;6;0;15;756;
156140;6;0;15;756;
156150;6;0;15;756;
156160;6;0;15;756;
156170;6;0;15;756;
156180;6;0;15;756;
156190;6;0;15;756;
156200;6;0;15;756;
156210;6;0;15;756;
156220;6;0;15;756;
156230;6;0;15;756;
156240;6;0;15;756;
156250;6;0;15;756;
156260;6;0;15;756;
156270;6;0;15;756;
156280;6;0;15;756;
156290;6;0;15;756;
156300;6;0;15;756;
156310;6;0;15;756;
156320;6;0;15;756;
156330;6;0;15;756;
156340;6;0;15;756;
156350;6;0;15;756;
156360;6;0;15;756;
156370;6;0;15;756;
156380;6;0;15;756;
156390;6;0;15;756;
156400;6;0;15;756;
156410;6;0;15;756;
156420;6;0;15;756;
156430;6;0;15;756;
156440;6;0;15;756;
156450;6;0;15;756;
156460;6;0;15;756;
156470;6;0;15;756;
156480;6;0;15;756;
156490;6;0;15;756;
156500;6;0;15;756;
156510;6;0;15;756;
156520;6;0;15;756;
156530;6;0;15;756;
156540;6;0;15;756;
156550;6;0;15;756;
156560;6;0;15;756;
156570;6;0;15;756;
156580;6;0;15;756;
156590;6;0;15;756;
156600;6;0;15;756;
156610;6;0;15;756;
156620;6;0;15;756;
156630;6;0;15;756;
156640;6;0;15;756;
156650;6;0;15;756;
156660;6;0;15;756;
156670;6;0;15;756;
156680;6;0;15;756;
156690;6;0;15;756;
156700;6;0;15;756;
156710;6;0;15;756;
156720;6;0;15;756;
156730;6;0;15;756;
156740;6;0;15;756;
156750;6;0;15;756;
156760;6;0;15;756;
156770;6;0;15;756;
156780;6;0;15;756;
156790;6;0;15;756;
156800;6;0;15;756;
156810;6;0;15;756;
156820;6;0;15;756;
156830;6;0;15;756;
156840;6;0;15;756;
156850;6;0;15;756;
156860;6;0;15;756;
156870;6;0;15;756;
156880;6;0;15;756;
156890;6;0;15;756;
156900;6;0;15;756;
156910;6;0;15;756;
156920;6;0;15;756;
156930;6;0;15;756;
156940;6;0;15;756;
156950;6;0;15;756;
156960;6;0;15;756;
156970;6;0;15;756;
156980;6;0;15;756;
156990;6;0;15;756;
157000;6;0;15;756;
157010;6;0;15;756;
157020;6;0;15;756;
157030;6;0;15;756;
157040;6;0;15;756;
157050;6;0;15;756;
157060;6;0;15;756;
157070;6;0;15;756;
157080;6;0;15;756;
157090;6;0;15;756;
157100;6;0;15;756;
157110;6;0;15;756;
157120;6;0;15;756;
157130;6;0;15;756;
157140;6;0;15;756;
157150;6;0;15;756;
157160;6;0;15;756;
157170;6;0;15;756;
157180;6;0;15;756;
157190;6;0;15;756;
157200;6;0;15;756;
157210;6;0;15;756;
157220;6;0;15;756;
157230;6;0;15;756;
157240;6;0;15;756;
157250;6;0;15;756;
157260;6;0;15;756;
157270;6;0;15;756;
157280;6;0;15;756;
157290;6;0;15;756;
157300;6;0;15;756;
157310;6;0;15;756;
157320;6;0;15;756;
157330;6;0;15;756;
157340;6;0;15;756;
157350;6;0;15;756;
157360;6;0;15;756;
157370;6;0;15;756;
157380;6;0;15;756;
157390;6;0;15;756;
157400;6;0;15;756;
157410;6;0;15;756;
157420;6;0;15;756;
157430;6;0;15;756;
157440;6;0;15;756;
157450;6;0;15;756;
157460;6;0;15;756;
157470;6;0;15;756;
157480;6;0;15;756;
157490;6;0;15;756;
157500;6;0;15;756;
157510;6;0;15;756;
157520;6;0;15;756;
157530;6;0;15;756;
157540;6;0;15;756;
157550;6;0;15;756;
157560;6;0;15;756;
157570;6;0;15;756;
157580;6;0;15;756;
157590;6;0;15;756;
157600;6;0;15;756;
157610;6;0;15;756;
157620;6;0;15;756;
157630;6;0;15;756;
157640;6;0;15;756;
157650;6;0;15;756;
157660;6;0;15;756;
157670;6;0;15;756;
157680;6;0;15;756;
157690;6;0;15;756;
157700;6;0;15;756;
157710;6;0;15;756;
157720;6;0;15;756;
157730;6;0;15;756;
157740;6;0;15;756;
157750;6;0;15;756;
157760;6;0;15;756;
157770;6;0;15;756;
157780;6;0;15;756;
157790;6;0;15;756;
157800;6;0;15;756;
157810;6;0;15;756;
157820;6;0;15;756;
157830;6;0;15;756;
157840;6;0;15;756;
157850;6;0;15;756;
157860;6;0;15;756;
157870;6;0;15;756;
157880;6;0;15;756;
157890;6;0;15;756;
157900;6;0;15;756;
157910;6;0;15;756;
157920;6;0;15;756;
157930;6;0;15;756;
157940;6;0;15;756;
157950;6;0;15;756;
157960;6;0;15;756;
157970;6;0;15;756;
157980;6;0;15;756;
157990;6;0;15;756;
158000;6;0;15;756;
158010;6;0;15;756;
158020;6;0;15;756;
158030;6;0;15;756;
158040;6;0;15;756;
158050;6;0;15;756;
158060;6;0;15;756;
158070;6;0;15;756;
158080;6;0;15;756;
158090;6;0;15;756;
158100;6;0;15;756;
158110;6;0;15;756;
158120;6;0;15;756;
158130;6;0;15;756;
158140;6;0;15;756;
158150;6;0;15;756;
158160;6;0;15;756;
158170;6;0;15;756;
158180;6;0;15;756;
158190;6;0;15;756;
158200;6;0;15;756;
158210;6;0;15;756;
158220;6;0;15;756;
158230;6;0;15;756;
158240;6;0;15;756;
158250;6;0;15;756;
158260;6;0;15;756;
158270;6;0;15;756;
158280;6;0;15;756;
158290;6;0;15;756;
158300;6;0;15;756;
158310;6;0;15;756;
158320;6;0;15;756;
158330;6;0;15;756;
158340;6;0;15;756;
158350;6;0;15;756;
158360;6;0;15;756;
158370;6;0;15;756;
158380;6;0;15;756;
158390;6;0;15;756;
158400;6;0;15;756;
158410;6;0;15;756;
158420;6;0;15;756;
158430;6;0;15;756;
158440;6;0;15;756;
158450;6;0;15;756;
158460;6;0;15;756;
158470;6;0;15;756;
158480;6;0;15;756;
158490;6;0;15;756;
158500;6;0;15;756;
158510;6;0;15;756;
158520;6;0;15;756;
158530;6;0;15;756;
158540;6;0;15;756;
158550;6;0;15;756;
158560;6;0;15;756;
158570;6;0;15;756;
158580;6;0;15;756;
158590;6;0;15;756;
158600;6;0;15;756;
158610;6;0;15;756;
158620;6;0;15;756;
158630;6;0;15;756;
158640;6;0;15;756;
158650;6;0;15;756;
158660;6;0;15;756;
158670;6;0;15;756;
158680;6;0;15;756;
158690;6;0;15;756;
158700;6;0;15;756;
158710;6;0;15;756;
158720;6;0;15;756;
158730;6;0;15;756;
158740;6;0;15;756;
158750;6;0;15;756;
158760;6;0;15;756;
158770;6;0;15;756;
158780;6;0;15;756;
158790;6;0;15;756;
158800;6;0;15;756;
158810;6;0;15;756;
158820;6;0;15;756;
158830;6;0;15;756;
158840;6;0;15;756;
158850;6;0;15;756;
158860;6;0;15;756;
158870;6;0;15;756;
158880;6;0;15;756;
158890;6;0;15;756;
158900;6;0;15;756;
158910;6;0;15;756;
158920;6;0;15;756;
158930;6;0;15;756;
158940;6;0;15;756;
158950;6;0;15;756;
158960;6;0;15;756;
158970;6;0;15;756;
158980;6;0;15;756;
158990;6;0;15;756;
159000;6;0;15;756;
159010;6;0;15;756;
159020;6;0;15;756;
159030;6;0;15;756;
159040;6;0;15;756;
159050;6;0;15;756;
159060;6;0;15;756;
159070;6;0;15;756;
159080;6;0;15;756;
159090;6;0;15;756;
159100;6;0;15;756;
159110;6;0;15;756;
159120;6;0;15;756;
159130;6;0;15;756;
159140;6;0;15;756;
159150;6;0;15;756;
159160;6;0;15;756;
159170;6;0;15;756;
159180;6;0;15;756;
159190;6;0;15;756;
159200;6;0;15;756;
159210;6;0;15;756;
159220;6;0;15;756;
159230;6;0;15;756;
159240;6;0;15;756;
159250;6;0;15;756;
159260;6;0;15;756;
159270;6;0;15;756;
159280;6;0;15;756;
159290;6;0;15;756;
159300;6;0;15;756;
159310;6;0;15;756;
159320;6;0;15;756;
159330;6;0;15;756;
159340;6;0;15;756;
159350;6;0;15;756;
159360;6;0;15;756;
159370;6;0;15;756;
159380;6;0;15;756;
159390;6;0;15;756;
159400;6;0;15;756;
159410;6;0;15;756;
159420;6;0;15;756;
159430;6;0;15;756;
159440;6;0;15;756;
159450;6;0;15;756;
159460;6;0;15;756;
159470;6;0;15;756;
159480;6;0;15;756;
159490;6;0;15;756;
159500;6;0;15;756;
159510;6;0;15;756;
159520;6;0;15;756;
159530;6;0;15;756;
159540;6;0;15;756;
159550;6;0;15;756;
159560;6;0;15;756;
159570;6;0;15;756;
159580;6;0;15;756;
159590;6;0;15;756;
159600;6;0;15;756;
159610;6;0;15;756;
159620;6;0;15;756;
159630;6;0;15;756;
159640;6;0;15;756;
159650;6;0;15;756;
159660;6;0;15;756;
159670;6;0;15;756;
159680;6;0;15;756;
159690;6;0;15;756;
159700;6;0;15;756;
159710;6;0;15;756;
159720;6;0;15;756;
159730;6;0;15;756;
159740;6;0;15;756;
159750;6;0;15;756;
159760;6;0;15;756;
159770;6;0;15;756;
159780;6;0;15;756;
159790;6;0;15;756;
159800;6;0;15;756;
159810;6;0;15;756;
159820;6;0;15;756;
159830;6;0;15;756;
159840;6;0;15;756;
159850;6;0;15;756;
159860;6;0;15;756;
159870;6;0;15;756;
159880;6;0;15;756;
159890;6;0;15;756;
159900;6;0;15;756;
159910;6;0;15;756;
159920;6;0;15;756;
159930;6;0;15;756;
159940;6;0;15;756;
159950;6;0;15;756;
159960;6;0;15;756;
159970;6;0;15;756;
159980;6;0;15;756;
159990;6;0;15;756;
160000;6;0;15;756;
160010;6;0;15;756;
160020;6;0;15;756;
160030;6;0;15;756;
160040;6;0;15;756;
160050;6;0;15;756;
160060;6;0;15;756;
160070;6;0;15;756;
160080;6;0;15;756;
160090;6;0;15;756;
160100;6;0;15;756;
160110;6;0;15;756;
160120;6;0;15;756;
160130;6;0;15;756;
160140;6;0;15;756;
160150;6;0;15;756;
160160;6;0;15;756;
160170;6;0;15;756;
160180;6;0;15;756;
160190;6;0;15;756;
160200;6;0;15;756;
160210;6;0;15;756;
160220;6;0;15;756;
160230;6;0;15;756;
160240;6;0;15;756;
160250;6;0;15;756;
160260;6;0;15;756;
160270;6;0;15;756;
160280;6;0;15;756;
160290;6;0;15;756;
160300;6;0;15;756;
160310;6;0;15;756;
160320;6;0;15;756;
160330;6;0;15;756;
160340;6;0;15;756;
160350;6;0;15;756;
160360;6;0;15;756;
160370;6;0;15;756;
160380;6;0;15;756;
160390;6;0;15;756;
160400;6;0;15;756;
160410;6;0;15;756;
160420;6;0;15;756;
160430;6;0;15;756;
160440;6;0;15;756;
160450;6;0;15;756;
160460;6;0;15;756;
160470;6;0;15;756;
160480;6;0;15;756;
160490;6;0;15;756;
160500;6;0;15;756;
160510;6;0;15;756;
160520;6;0;15;756;
160530;6;0;15;756;
160540;6;0;15;756;
160550;6;0;15;756;
160560;6;0;15;756;
160570;6;0;15;756;
160580;6;0;15;756;
160590;6;0;15;756;
160600;6;0;15;756;
160610;6;0;15;756;
160620;6;0;15;756;
160630;6;0;15;756;
160640;6;0;15;756;
160650;6;0;15;756;
160660;6;0;15;756;
160670;6;0;15;756;
160680;6;0;15;756;
160690;6;0;15;756;
160700;6;0;15;756;
160710;6;0;15;756;
160720;6;0;15;756;
160730;6;0;15;756;
160740;6;0;15;756;
160750;6;0;15;756;
160760;6;0;15;756;
160770;6;0;15;756;
160780;6;0;15;756;
160790;6;0;15;756;
160800;6;0;15;756;
160810;6;0;15;756;
160820;6;0;15;756;
160830;6;0;15;756;
160840;6;0;15;756;
160850;6;0;15;756;
160860;6;0;15;756;
160870;6;0;15;756;
160880;6;0;15;756;
160890;6;0;15;756;
160900;6;0;15;756;
160910;6;0;15;756;
160920;6;0;15;756;
160930;6;0;15;756;
160940;6;0;15;756;
160950;6;0;15;756;
160960;6;0;15;756;
160970;6;0;15;756;
160980;6;0;15;756;
160990;6;0;15;756;
161000;6;0;15;756;
161010;6;0;15;756;
161020;6;0;15;756;
161030;6;0;15;756;
161040;6;0;15;756;
161050;6;0;15;756;
161060;6;0;15;756;
161070;6;0;15;756;
161080;6;0;15;756;
161090;6;0;15;756;
161100;6;0;15;756;
161110;6;0;15;756;
161120;6;0;15;756;
161130;6;0;15;756;
161140;6;0;15;756;
161150;6;0;15;756;
161160;6;0;15;756;
161170;6;0;15;756;
161180;6;0;15;756;
161190;6;0;15;756;
161200;6;0;15;756;
161210;6;0;15;756;
161220;6;0;15;756;
161230;6;0;15;756;
161240;6;0;15;756;
161250;6;0;15;756;
161260;6;0;15;756;
161270;6;0;15;756;
161280;6;0;15;756;
161290;6;0;15;756;
161300;6;0;15;756;
161310;6;0;15;756;
161320;6;0;15;756;
161330;6;0;15;756;
161340;6;0;15;756;
161350;6;0;15;756;
161360;6;0;15;756;
161370;6;0;15;756;
161380;6;0;15;756;
161390;6;0;15;756;
161400;6;0;15;756;
161410;6;0;15;756;
161420;6;0;15;756;
161430;6;0;15;756;
161440;6;0;15;756;
161450;6;0;15;756;
161460;6;0;15;756;
161470;6;0;15;756;
161480;6;0;15;756;
161490;6;0;15;756;
161500;6;0;15;756;
161510;6;0;15;756;
161520;6;0;15;756;
161530;6;0;15;756;
161540;6;0;15;756;
161550;6;0;15;756;
161560;6;0;15;756;
161570;6;0;15;756;
161580;6;0;15;756;
161590;6;0;15;756;
161600;6;0;15;756;
161610;6;0;15;756;
161620;6;0;15;756;
161630;6;0;15;756;
161640;6;0;15;756;
161650;6;0;15;756;
161660;6;0;15;756;
161670;6;0;15;756;
161680;6;0;15;756;
161690;6;0;15;756;
161700;6;0;15;756;
161710;6;0;15;756;
161720;6;0;15;756;
161730;6;0;15;756;
161740;6;0;15;756;
161750;6;0;15;756;
161760;6;0;15;756;
161770;6;0;15;756;
161780;6;0;15;756;
161790;6;0;15;756;
161800;6;0;15;756;
161810;6;0;15;756;
161820;6;0;15;756;
161830;6;0;15;756;
161840;6;0;15;756;
161850;6;0;15;756;
161860;6;0;15;756;
161870;6;0;15;756;
161880;6;0;15;756;
161890;6;0;15;756;
161900;6;0;15;756;
161910;6;0;15;756;
161920;6;0;15;756;
161930;6;0;15;756;
161940;6;0;15;756;
161950;6;0;15;756;
161960;6;0;15;756;
161970;6;0;15;756;
161980;6;0;15;756;
161990;6;0;15;756;
162000;6;0;15;756;
162010;6;0;15;756;
162020;6;0;15;756;
162030;6;0;15;756;
162040;6;0;15;756;
162050;6;0;15;756;
162060;6;0;15;756;
162070;6;0;15;756;
162080;6;0;15;756;
162090;6;0;15;756;
162100;6;0;15;756;
162110;6;0;15;756;
162120;6;0;15;756;
162130;6;0;15;756;
162140;6;0;15;756;
162150;6;0;15;756;
162160;6;0;15;756;
162170;6;0;15;756;
162180;6;0;15;756;
162190;6;0;15;756;
162200;6;0;15;756;
162210;6;0;15;756;
162220;6;0;15;756;
162230;6;0;15;756;
162240;6;0;15;756;
162250;6;0;15;756;
162260;6;0;15;756;
162270;6;0;15;756;
162280;6;0;15;756;
162290;6;0;15;756;
162300;6;0;15;756;
162310;6;0;15;756;
162320;6;0;15;756;
162330;6;0;15;756;
162340;6;0;15;756;
162350;6;0;15;756;
162360;6;0;15;756;
162370;6;0;15;756;
162380;6;0;15;756;
162390;6;0;15;756;
162400;6;0;15;756;
162410;6;0;15;756;
162420;6;0;15;756;
162430;6;0;15;756;
162440;6;0;15;756;
162450;6;0;15;756;
162460;6;0;15;756;
162470;6;0;15;756;
162480;6;0;15;756;
162490;6;0;15;756;
162500;6;0;15;756;
162510;6;0;15;756;
162520;6;0;15;756;
162530;6;0;15;756;
162540;6;0;15;756;
162550;6;0;15;756;
162560;6;0;15;756;
162570;6;0;15;756;
162580;6;0;15;756;
162590;6;0;15;756;
162600;6;0;15;756;
162610;6;0;15;756;
162620;6;0;15;756;
162630;6;0;15;756;
162640;6;0;15;756;
162650;6;0;15;756;
162660;6;0;15;756;
162670;6;0;15;756;
162680;6;0;15;756;
162690;6;0;15;756;
162700;6;0;15;756;
162710;6;0;15;756;
162720;6;0;15;756;
162730;6;0;15;756;
162740;6;0;15;756;
162750;6;0;15;756;
162760;6;0;15;756;
162770;6;0;15;756;
162780;6;0;15;756;
162790;6;0;15;756;
162800;6;0;15;756;
162810;6;0;15;756;
162820;6;0;15;756;
162830;6;0;15;756;
162840;6;0;15;756;
162850;6;0;15;756;
162860;6;0;15;756;
162870;6;0;15;756;
162880;6;0;15;756;
162890;6;0;15;756;
162900;6;0;15;756;
162910;6;0;15;756;
162920;6;0;15;756;
162930;6;0;15;756;
162940;6;0;15;756;
162950;6;0;15;756;
162960;6;0;15;756;
162970;6;0;15;756;
162980;6;0;15;756;
162990;6;0;15;756;
163000;6;0;15;756;
163010;6;0;15;756;
163020;6;0;15;756;
163030;6;0;15;756;
163040;6;0;15;756;
163050;6;0;15;756;
163060;6;0;15;756;
163070;6;0;15;756;
163080;6;0;15;756;
163090;6;0;15;756;
163100;6;0;15;756;
163110;6;0;15;756;
163120;6;0;15;756;
163130;6;0;15;756;
163140;6;0;15;756;
163150;6;0;15;756;
163160;6;0;15;756;
163170;6;0;15;756;
163180;6;0;15;756;
163190;6;0;15;756;
163200;6;0;15;756;
163210;6;0;15;756;
163220;6;0;15;756;
163230;6;0;15;756;
163240;6;0;15;756;
163250;6;0;15;756;
163260;6;0;15;756;
163270;6;0;15;756;
163280;6;0;15;756;
163290;6;0;15;756;
163300;6;0;15;756;
163310;6;0;15;756;
163320;6;0;15;756;
163330;6;0;15;756;
163340;6;0;15;756;
163350;6;0;15;756;
163360;6;0;15;756;
163370;6;0;15;756;
163380;6;0;15;756;
163390;6;0;15;756;
163400;6;0;15;756;
163410;6;0;15;756;
163420;6;0;15;756;
163430;6;0;15;756;
163440;6;0;15;756;
163450;6;0;15;756;
163460;6;0;15;756;
163470;6;0;15;756;
163480;6;0;15;756;
163490;6;0;15;756;
163500;6;0;15;756;
163510;6;0;15;756;
163520;6;0;15;756;
163530;6;0;15;756;
163540;6;0;15;756;
163550;6;0;15;756;
163560;6;0;15;756;
163570;6;0;15;756;
163580;6;0;15;756;
163590;6;0;15;756;
163600;6;0;15;756;
163610;6;0;15;756;
163620;6;0;15;756;
163630;6;0;15;756;
163640;6;0;15;756;
163650;6;0;15;756;
163660;6;0;15;756;
163670;6;0;15;756;
163680;6;0;15;756;
163690;6;0;15;756;
163700;6;0;15;756;
163710;6;0;15;756;
163720;6;0;15;756;
163730;6;0;15;756;
163740;6;0;15;756;
163750;6;0;15;756;
163760;6;0;15;756;
163770;6;0;15;756;
163780;6;0;15;756;
163790;6;0;15;756;
163800;6;0;15;756;
163810;6;0;15;756;
163820;6;0;15;756;
163830;6;0;15;756;
163840;6;0;15;756;
163850;6;0;15;756;
163860;6;0;15;756;
163870;6;0;15;756;
163880;6;0;15;756;
163890;6;0;15;756;
163900;6;0;15;756;
163910;6;0;15;756;
163920;6;0;15;756;
163930;6;0;15;756;
163940;6;0;15;756;
163950;6;0;15;756;
163960;6;0;15;756;
163970;6;0;15;756;
163980;6;0;15;756;
163990;6;0;15;756;
164000;6;0;15;756;
164010;6;0;15;756;
164020;6;0;15;756;
164030;6;0;15;756;
164040;6;0;15;756;
164050;6;0;15;756;
164060;6;0;15;756;
164070;6;0;15;756;
164080;6;0;15;756;
164090;6;0;15;756;
164100;6;0;15;756;
164110;6;0;15;756;
164120;6;0;15;756;
164130;6;0;15;756;
164140;6;0;15;756;
164150;6;0;15;756;
164160;6;0;15;756;
164170;6;0;15;756;
164180;6;0;15;756;
164190;6;0;15;756;
164200;6;0;15;756;
164210;6;0;15;756;
164220;6;0;15;756;
164230;6;0;15;756;
164240;6;0;15;756;
164250;6;0;15;756;
164260;6;0;15;756;
164270;6;0;15;756;
164280;6;0;15;756;
164290;6;0;15;756;
164300;6;0;15;756;
164310;6;0;15;756;
164320;6;0;15;756;
164330;6;0;15;756;
164340;6;0;15;756;
164350;6;0;15;756;
164360;6;0;15;756;
164370;6;0;15;756;
164380;6;0;15;756;
164390;6;0;15;756;
164400;6;0;15;756;
164410;6;0;15;756;
164420;6;0;15;756;
164430;6;0;15;756;
164440;6;0;15;756;
164450;6;0;15;756;
164460;6;0;15;756;
164470;6;0;15;756;
164480;6;0;15;756;
164490;6;0;15;756;
164500;6;0;15;756;
164510;6;0;15;756;
164520;6;0;15;756;
164530;6;0;15;756;
164540;6;0;15;756;
164550;6;0;15;756;
164560;6;0;15;756;
164570;6;0;15;756;
164580;6;0;15;756;
164590;6;0;15;756;
164600;6;0;15;756;
164610;6;0;15;756;
164620;6;0;15;756;
164630;6;0;15;756;
164640;6;0;15;756;
164650;6;0;15;756;
164660;6;0;15;756;
164670;6;0;15;756;
164680;6;0;15;756;
164690;6;0;15;756;
164700;6;0;15;756;
164710;6;0;15;756;
164720;6;0;15;756;
164730;6;0;15;756;
164740;6;0;15;756;
164750;6;0;15;756;
164760;6;0;15;756;
164770;6;0;15;756;
164780;6;0;15;756;
164790;6;0;15;756;
164800;6;0;15;756;
